2025/01/07 18:41:33 [error] 30#30: *612 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 192.168.107.1, server: api.fstu.com, request: "POST /ingest HTTP/1.1", upstream: "fastcgi://192.168.107.3:9000", host: "cc-api-data.adobe.io"
2025/01/07 19:44:00 [error] 21#21: *682 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 192.168.107.1, server: api.fstu.com, request: "POST /ingest HTTP/1.1", upstream: "fastcgi://192.168.107.3:9000", host: "cc-api-data.adobe.io"
2025/01/07 19:59:28 [error] 22#22: *795 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 192.168.107.1, server: api.fstu.com, request: "POST /ingest HTTP/1.1", upstream: "fastcgi://192.168.107.3:9000", host: "cc-api-data.adobe.io"
2025/01/07 21:32:11 [error] 31#31: *847 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 192.168.107.1, server: api.fstu.com, request: "POST /ingest HTTP/1.1", upstream: "fastcgi://192.168.107.3:9000", host: "cc-api-data.adobe.io"
2025/01/07 21:47:39 [error] 31#31: *860 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 192.168.107.1, server: api.fstu.com, request: "POST /ingest HTTP/1.1", upstream: "fastcgi://192.168.107.3:9000", host: "cc-api-data.adobe.io"
2025/01/07 22:18:44 [error] 27#27: *872 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 192.168.107.1, server: api.fstu.com, request: "POST /ingest HTTP/1.1", upstream: "fastcgi://192.168.107.3:9000", host: "cc-api-data.adobe.io"
2025/01/07 22:34:12 [error] 32#32: *885 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 192.168.107.1, server: api.fstu.com, request: "POST /ingest HTTP/1.1", upstream: "fastcgi://192.168.107.3:9000", host: "cc-api-data.adobe.io"
2025/01/07 23:20:45 [error] 33#33: *919 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 192.168.107.1, server: api.fstu.com, request: "POST /ingest HTTP/1.1", upstream: "fastcgi://192.168.107.3:9000", host: "cc-api-data.adobe.io"
2025/01/08 00:29:51 [error] 20#20: *958 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 192.168.107.1, server: api.fstu.com, request: "POST /ingest HTTP/1.1", upstream: "fastcgi://192.168.107.3:9000", host: "cc-api-data.adobe.io"
2025/01/08 01:16:25 [error] 24#24: *1000 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 192.168.107.1, server: api.fstu.com, request: "POST /ingest HTTP/1.1", upstream: "fastcgi://192.168.107.3:9000", host: "cc-api-data.adobe.io"
2025/01/08 02:18:14 [error] 24#24: *1010 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 192.168.107.1, server: api.fstu.com, request: "POST /ingest HTTP/1.1", upstream: "fastcgi://192.168.107.3:9000", host: "cc-api-data.adobe.io"
